store_id,store_name,store_city,store_state,store_zip,store_open_date,store_closed_date
STORE-5280,Anycompany - store-5280,Austin,TX,40262,2005-01-04,9999-12-1101
STORE-5375,Anycompany - store-5375,Austin,OH,58486,2005-01-04,9999-12-1102
STORE-1796,Anycompany - store-1796,New York,CA,44310,2005-01-04,9999-12-1103
STORE-2888,Anycompany - store-2888,Dallas,FL,99717,2005-01-04,9999-12-1104
STORE-5297,Anycompany - store-5297,Columbus,CA,25074,2005-01-04,9999-12-1105
STORE-3781,Anycompany - store-3781,Indianapolis,TX,51691,2005-01-04,9999-12-1106
STORE-7251,Anycompany - store-7251,Philadelphia,CA,89855,2005-01-04,9999-12-1107
STORE-6620,Anycompany - store-6620,Austin,PA,42780,2005-01-04,9999-12-1108
STORE-4956,Anycompany - store-4956,San Diego,PA,25128,2005-01-04,9999-12-1109
STORE-2474,Anycompany - store-2474,Los Angeles,TX,36447,2005-01-04,9999-12-1110
STORE-6305,Anycompany - store-6305,Houston,NC,24083,2005-01-04,9999-12-1111
STORE-5698,Anycompany - store-5698,Denver,CO,35150,2005-01-04,9999-12-1112
STORE-8688,Anycompany - store-8688,Washington,CA,60389,2005-01-04,9999-12-1113
STORE-4451,Anycompany - store-4451,Seattle,TX,39172,2005-01-04,9999-12-1114
STORE-5464,Anycompany - store-5464,San Francisco,TX,23110,2005-01-04,9999-12-1115
STORE-6914,Anycompany - store-6914,Washington,IL,75220,2005-01-04,9999-12-1116
STORE-8463,Anycompany - store-8463,San Antonio,FL,51033,2005-01-04,9999-12-1117
STORE-9120,Anycompany - store-9120,Jacksonville,TX,81324,2005-01-04,9999-12-1118
STORE-5615,Anycompany - store-5615,San Diego,CA,36529,2005-01-04,9999-12-1119
STORE-1987,Anycompany - store-1987,Houston,TX,47226,2005-01-04,9999-12-1120
STORE-9532,Anycompany - store-9532,Chicago,TX,39677,2005-01-04,9999-12-1121
STORE-8291,Anycompany - store-8291,Houston,AZ,15805,2005-01-04,9999-12-1122
STORE-7104,Anycompany - store-7104,San Jose,TX,19640,2005-01-04,9999-12-1123
STORE-3539,Anycompany - store-3539,Los Angeles,OH,22772,2005-01-04,9999-12-1124
STORE-2914,Anycompany - store-2914,Columbus,IN,24845,2005-01-04,9999-12-1125
STORE-4989,Anycompany - store-4989,Washington,IN,26893,2005-01-04,9999-12-1126
STORE-6996,Anycompany - store-6996,Dallas,NY,80258,2005-01-04,9999-12-1127
STORE-4784,Anycompany - store-4784,Philadelphia,TX,20393,2005-01-04,9999-12-1128
STORE-7339,Anycompany - store-7339,Dallas,CA,59459,2005-01-04,9999-12-1129
STORE-5163,Anycompany - store-5163,Los Angeles,DC,80626,2005-01-04,9999-12-1130
STORE-2335,Anycompany - store-2335,San Francisco,CA,66372,2005-01-04,9999-12-1131
STORE-7453,Anycompany - store-7453,Indianapolis,CA,66329,2005-01-04,9999-12-1132
STORE-7996,Anycompany - store-7996,New York,TX,71123,2005-01-04,9999-12-1133
STORE-8892,Anycompany - store-8892,Austin,CA,97098,2005-01-04,9999-12-1134
STORE-7128,Anycompany - store-7128,San Francisco,NY,15441,2005-01-04,9999-12-1135
STORE-7860,Anycompany - store-7860,Washington,CO,81226,2005-01-04,9999-12-1136
STORE-7167,Anycompany - store-7167,Phoenix,AZ,93175,2005-01-04,9999-12-1137
STORE-8637,Anycompany - store-8637,Los Angeles,CA,23357,2005-01-04,9999-12-1138
STORE-3198,Anycompany - store-3198,San Diego,AZ,47405,2005-01-04,9999-12-1139
STORE-3586,Anycompany - store-3586,Denver,CA,79153,2005-01-04,9999-12-1140
STORE-4561,Anycompany - store-4561,Houston,CA,17973,2005-01-04,9999-12-1141
STORE-9613,Anycompany - store-9613,San Antonio,CO,29727,2005-01-04,9999-12-1142
STORE-7690,Anycompany - store-7690,Fort Worth,IL,16155,2005-01-04,9999-12-1143
STORE-1996,Anycompany - store-1996,Austin,DC,15369,2005-01-04,9999-12-1144
STORE-7359,Anycompany - store-7359,New York,IN,79405,2005-01-04,9999-12-1145
STORE-4426,Anycompany - store-4426,Fort Worth,CA,68801,2005-01-04,9999-12-1146
STORE-9619,Anycompany - store-9619,Houston,FL,84480,2005-01-04,9999-12-1147
STORE-7763,Anycompany - store-7763,San Antonio,FL,85688,2005-01-04,9999-12-1148
STORE-4674,Anycompany - store-4674,Washington,NC,71385,2005-01-04,9999-12-1149
STORE-2453,Anycompany - store-2453,Los Angeles,TX,12904,2005-01-04,9999-12-1150
STORE-4549,Anycompany - store-4549,Fort Worth,TX,46588,2005-01-04,9999-12-1151
STORE-2364,Anycompany - store-2364,Chicago,PA,48331,2005-01-04,9999-12-1152
STORE-8943,Anycompany - store-8943,Chicago,TX,69875,2005-01-04,9999-12-1153
STORE-5104,Anycompany - store-5104,Phoenix,IN,33728,2005-01-04,9999-12-1154
STORE-9827,Anycompany - store-9827,Washington,DC,40873,2005-01-04,9999-12-1155
STORE-8204,Anycompany - store-8204,Chicago,PA,31962,2005-01-04,9999-12-1156
STORE-5736,Anycompany - store-5736,Columbus,TX,97875,2005-01-04,9999-12-1157
STORE-6785,Anycompany - store-6785,Indianapolis,CO,26870,2005-01-04,9999-12-1158
STORE-5289,Anycompany - store-5289,Dallas,IL,81598,2005-01-04,9999-12-1159
STORE-2259,Anycompany - store-2259,Columbus,TX,19026,2005-01-04,9999-12-1160
STORE-8603,Anycompany - store-8603,Austin,FL,71519,2005-01-04,9999-12-1161
STORE-3838,Anycompany - store-3838,San Francisco,CA,66891,2005-01-04,9999-12-1162
STORE-1107,Anycompany - store-1107,Charlotte,DC,94844,2005-01-04,9999-12-1163
STORE-9338,Anycompany - store-9338,San Jose,PA,16518,2005-01-04,9999-12-1164
STORE-1854,Anycompany - store-1854,San Antonio,OH,89669,2005-01-04,9999-12-1165
STORE-1064,Anycompany - store-1064,San Francisco,TX,94161,2005-01-04,9999-12-1166
STORE-9109,Anycompany - store-9109,Houston,CA,96363,2005-01-04,9999-12-1167
STORE-2134,Anycompany - store-2134,Philadelphia,IN,34450,2005-01-04,9999-12-1168
STORE-2464,Anycompany - store-2464,Philadelphia,TX,96370,2005-01-04,9999-12-1169
STORE-7219,Anycompany - store-7219,New York,FL,61239,2005-01-04,9999-12-1170
STORE-5512,Anycompany - store-5512,San Antonio,PA,92844,2005-01-04,9999-12-1171
STORE-3876,Anycompany - store-3876,San Antonio,WA,18256,2005-01-04,9999-12-1172
STORE-1036,Anycompany - store-1036,Charlotte,IL,94480,2005-01-04,9999-12-1173
STORE-6104,Anycompany - store-6104,San Francisco,CA,83169,2005-01-04,9999-12-1174
STORE-8199,Anycompany - store-8199,New York,WA,78247,2005-01-04,9999-12-1175
STORE-1729,Anycompany - store-1729,Los Angeles,IN,60006,2005-01-04,9999-12-1176
STORE-7689,Anycompany - store-7689,Houston,NC,41698,2005-01-04,9999-12-1177
STORE-2921,Anycompany - store-2921,Chicago,CA,31714,2005-01-04,9999-12-1178
STORE-4416,Anycompany - store-4416,Philadelphia,PA,36757,2005-01-04,9999-12-1179
STORE-1495,Anycompany - store-1495,San Francisco,IN,24373,2005-01-04,9999-12-1180
STORE-3102,Anycompany - store-3102,Chicago,TX,56212,2005-01-04,9999-12-1181
STORE-5678,Anycompany - store-5678,New York,CA,96954,2005-01-04,9999-12-1182
STORE-7420,Anycompany - store-7420,Austin,IN,41704,2005-01-04,9999-12-1183
STORE-8459,Anycompany - store-8459,Los Angeles,IL,72199,2005-01-04,9999-12-1184
STORE-8564,Anycompany - store-8564,Philadelphia,TX,27871,2005-01-04,9999-12-1185
STORE-4397,Anycompany - store-4397,Indianapolis,CO,10581,2005-01-04,9999-12-1186
STORE-1200,Anycompany - store-1200,Philadelphia,CO,33267,2005-01-04,9999-12-1187
STORE-4060,Anycompany - store-4060,Phoenix,TX,15786,2005-01-04,9999-12-1188
STORE-8502,Anycompany - store-8502,San Jose,NY,97254,2005-01-04,9999-12-1189
STORE-8842,Anycompany - store-8842,Charlotte,PA,17784,2005-01-04,9999-12-1190
STORE-1749,Anycompany - store-1749,San Jose,TX,87498,2005-01-04,9999-12-1191
STORE-3101,Anycompany - store-3101,Denver,CA,51419,2005-01-04,9999-12-1192
STORE-5905,Anycompany - store-5905,Jacksonville,OH,14636,2005-01-04,9999-12-1193
STORE-4648,Anycompany - store-4648,Dallas,TX,97200,2005-01-04,9999-12-1194
STORE-8309,Anycompany - store-8309,Charlotte,IN,34782,2005-01-04,9999-12-1195
STORE-8255,Anycompany - store-8255,Philadelphia,TX,25429,2005-01-04,9999-12-1196
STORE-8030,Anycompany - store-8030,Dallas,TX,40399,2005-01-04,9999-12-1197
STORE-4730,Anycompany - store-4730,New York,TX,52600,2005-01-04,9999-12-1198
STORE-2041,Anycompany - store-2041,Seattle,TX,67801,2005-01-04,9999-12-1199
STORE-8375,Anycompany - store-8375,Columbus,CO,89175,2005-01-04,9999-12-1200
STORE-7920,Anycompany - store-7920,Indianapolis,TX,91717,2005-01-04,9999-12-1201
STORE-4288,Anycompany - store-4288,Denver,TX,72204,2005-01-04,9999-12-1202
STORE-7840,Anycompany - store-7840,Denver,CA,89560,2005-01-04,9999-12-1203
STORE-2078,Anycompany - store-2078,Charlotte,CA,91387,2005-01-04,9999-12-1204
STORE-3699,Anycompany - store-3699,San Diego,TX,11919,2005-01-04,9999-12-1205
STORE-9578,Anycompany - store-9578,Philadelphia,TX,21995,2005-01-04,9999-12-1206
STORE-5921,Anycompany - store-5921,Austin,FL,89380,2005-01-04,9999-12-1207
STORE-6705,Anycompany - store-6705,Dallas,CA,54758,2005-01-04,9999-12-1208
STORE-3283,Anycompany - store-3283,Indianapolis,NY,30634,2005-01-04,9999-12-1209
STORE-8960,Anycompany - store-8960,Houston,IN,70432,2005-01-04,9999-12-1210
STORE-4334,Anycompany - store-4334,New York,CA,76927,2005-01-04,9999-12-1211
STORE-2870,Anycompany - store-2870,Chicago,NY,43863,2005-01-04,9999-12-1212
STORE-1967,Anycompany - store-1967,San Jose,NY,11201,2005-01-04,9999-12-1213
STORE-3591,Anycompany - store-3591,Jacksonville,FL,73394,2005-01-04,9999-12-1214
STORE-9362,Anycompany - store-9362,Austin,CA,60049,2005-01-04,9999-12-1215
STORE-1558,Anycompany - store-1558,San Antonio,NY,84848,2005-01-04,9999-12-1216
STORE-2982,Anycompany - store-2982,Houston,CA,37161,2005-01-04,9999-12-1217
STORE-2559,Anycompany - store-2559,Philadelphia,TX,97823,2005-01-04,9999-12-1218
STORE-5063,Anycompany - store-5063,Columbus,IN,21498,2005-01-04,9999-12-1219
STORE-8327,Anycompany - store-8327,San Antonio,TX,26762,2005-01-04,9999-12-1220
STORE-5476,Anycompany - store-5476,Charlotte,WA,64845,2005-01-04,9999-12-1221
STORE-6776,Anycompany - store-6776,Denver,CA,79944,2005-01-04,9999-12-1222
STORE-9804,Anycompany - store-9804,Washington,IN,11864,2005-01-04,9999-12-1223
STORE-1049,Anycompany - store-1049,Columbus,CA,23040,2005-01-04,9999-12-1224
STORE-3580,Anycompany - store-3580,San Diego,AZ,36501,2005-01-04,9999-12-1225
STORE-4985,Anycompany - store-4985,Dallas,TX,53566,2005-01-04,9999-12-1226
STORE-1239,Anycompany - store-1239,Dallas,TX,23200,2005-01-04,9999-12-1227
STORE-9993,Anycompany - store-9993,San Jose,AZ,17225,2005-01-04,9999-12-1228
STORE-5752,Anycompany - store-5752,San Diego,IN,76542,2005-01-04,9999-12-1229
STORE-8493,Anycompany - store-8493,Fort Worth,IN,34278,2005-01-04,9999-12-1230
STORE-9863,Anycompany - store-9863,Los Angeles,TX,41084,2005-01-04,9999-12-1231
STORE-2007,Anycompany - store-2007,San Francisco,TX,22841,2005-01-04,9999-12-1232
STORE-8501,Anycompany - store-8501,Denver,TX,79867,2005-01-04,9999-12-1233
STORE-9275,Anycompany - store-9275,Dallas,NY,14207,2005-01-04,9999-12-1234
STORE-3798,Anycompany - store-3798,Charlotte,IN,73450,2005-01-04,9999-12-1235
STORE-4229,Anycompany - store-4229,San Antonio,PA,12744,2005-01-04,9999-12-1236
STORE-7232,Anycompany - store-7232,Indianapolis,DC,65808,2005-01-04,9999-12-1237
STORE-3327,Anycompany - store-3327,Dallas,CA,62661,2005-01-04,9999-12-1238
STORE-1667,Anycompany - store-1667,Columbus,IL,91750,2005-01-04,9999-12-1239
STORE-4772,Anycompany - store-4772,Houston,CA,86374,2005-01-04,9999-12-1240
STORE-1183,Anycompany - store-1183,San Francisco,NY,30957,2005-01-04,9999-12-1241
STORE-8067,Anycompany - store-8067,Denver,DC,33409,2005-01-04,9999-12-1242
STORE-9197,Anycompany - store-9197,Charlotte,FL,26442,2005-01-04,9999-12-1243
STORE-3941,Anycompany - store-3941,Phoenix,TX,67323,2005-01-04,9999-12-1244
STORE-6285,Anycompany - store-6285,Indianapolis,OH,79323,2005-01-04,9999-12-1245
STORE-7574,Anycompany - store-7574,Philadelphia,CA,99753,2005-01-04,9999-12-1246
STORE-6361,Anycompany - store-6361,San Jose,IL,66778,2005-01-04,9999-12-1247
STORE-4025,Anycompany - store-4025,Chicago,TX,18807,2005-01-04,9999-12-1248
STORE-7725,Anycompany - store-7725,San Francisco,TX,85409,2005-01-04,9999-12-1249
STORE-9444,Anycompany - store-9444,New York,FL,30548,2005-01-04,9999-12-1250
STORE-2202,Anycompany - store-2202,Columbus,IN,88017,2005-01-04,9999-12-1251
STORE-6170,Anycompany - store-6170,Charlotte,IL,11444,2005-01-04,9999-12-1252
STORE-6320,Anycompany - store-6320,Dallas,NC,48092,2005-01-04,9999-12-1253
STORE-1081,Anycompany - store-1081,New York,CA,36853,2005-01-04,9999-12-1254
STORE-7754,Anycompany - store-7754,Seattle,NY,19146,2005-01-04,9999-12-1255
STORE-7212,Anycompany - store-7212,San Antonio,OH,63323,2005-01-04,9999-12-1256
STORE-3602,Anycompany - store-3602,San Francisco,IN,13122,2005-01-04,9999-12-1257
STORE-7570,Anycompany - store-7570,New York,WA,45542,2005-01-04,9999-12-1258
STORE-5982,Anycompany - store-5982,San Jose,TX,43780,2005-01-04,9999-12-1259
STORE-5890,Anycompany - store-5890,San Diego,DC,59066,2005-01-04,9999-12-1260
STORE-8488,Anycompany - store-8488,Dallas,NC,53166,2005-01-04,9999-12-1261
STORE-8881,Anycompany - store-8881,Washington,TX,10560,2005-01-04,9999-12-1262
STORE-2312,Anycompany - store-2312,Jacksonville,CA,38291,2005-01-04,9999-12-1263
STORE-5909,Anycompany - store-5909,Phoenix,IN,90845,2005-01-04,9999-12-1264
STORE-4800,Anycompany - store-4800,Charlotte,NY,76353,2005-01-04,9999-12-1265
STORE-6894,Anycompany - store-6894,Chicago,DC,52793,2005-01-04,9999-12-1266
STORE-5722,Anycompany - store-5722,Austin,OH,32099,2005-01-04,9999-12-1267
STORE-5933,Anycompany - store-5933,San Jose,TX,14280,2005-01-04,9999-12-1268
STORE-7724,Anycompany - store-7724,San Diego,CA,41360,2005-01-04,9999-12-1269
STORE-4405,Anycompany - store-4405,Seattle,OH,23295,2005-01-04,9999-12-1270
STORE-9823,Anycompany - store-9823,Fort Worth,CA,77127,2005-01-04,9999-12-1271
STORE-1255,Anycompany - store-1255,Charlotte,TX,37024,2005-01-04,9999-12-1272
STORE-7467,Anycompany - store-7467,San Diego,CA,36000,2005-01-04,9999-12-1273
STORE-8001,Anycompany - store-8001,Philadelphia,IN,55076,2005-01-04,9999-12-1274
STORE-7308,Anycompany - store-7308,Los Angeles,NY,91870,2005-01-04,9999-12-1275
STORE-2536,Anycompany - store-2536,Seattle,TX,86470,2005-01-04,9999-12-1276
STORE-4869,Anycompany - store-4869,San Antonio,TX,11845,2005-01-04,9999-12-1277
STORE-6364,Anycompany - store-6364,Columbus,CA,54908,2005-01-04,9999-12-1278
STORE-1641,Anycompany - store-1641,Los Angeles,PA,21114,2005-01-04,9999-12-1279
STORE-6225,Anycompany - store-6225,Phoenix,NY,73024,2005-01-04,9999-12-1280
STORE-8390,Anycompany - store-8390,Denver,FL,94418,2005-01-04,9999-12-1281
STORE-3582,Anycompany - store-3582,Jacksonville,TX,67522,2005-01-04,9999-12-1282
STORE-2362,Anycompany - store-2362,Austin,DC,99239,2005-01-04,9999-12-1283
STORE-6171,Anycompany - store-6171,San Francisco,NY,40212,2005-01-04,9999-12-1284
STORE-3179,Anycompany - store-3179,Fort Worth,WA,17164,2005-01-04,9999-12-1285
STORE-1881,Anycompany - store-1881,Phoenix,CO,59327,2005-01-04,9999-12-1286
STORE-5841,Anycompany - store-5841,Fort Worth,CA,50774,2005-01-04,9999-12-1287
STORE-2666,Anycompany - store-2666,San Diego,IN,60648,2005-01-04,9999-12-1288
STORE-6858,Anycompany - store-6858,Charlotte,DC,26665,2005-01-04,9999-12-1289
STORE-8743,Anycompany - store-8743,Indianapolis,IL,45031,2005-01-04,9999-12-1290
STORE-3702,Anycompany - store-3702,New York,NY,72572,2005-01-04,9999-12-1291
STORE-6097,Anycompany - store-6097,Fort Worth,CA,99652,2005-01-04,9999-12-1292
STORE-3750,Anycompany - store-3750,San Diego,TX,97251,2005-01-04,9999-12-1293
STORE-6674,Anycompany - store-6674,Phoenix,NC,16173,2005-01-04,9999-12-1294
STORE-9666,Anycompany - store-9666,San Jose,NC,19504,2005-01-04,9999-12-1295
STORE-7655,Anycompany - store-7655,Columbus,CA,51450,2005-01-04,9999-12-1296
STORE-9848,Anycompany - store-9848,Indianapolis,TX,43026,2005-01-04,9999-12-1297
STORE-8339,Anycompany - store-8339,San Jose,CO,60934,2005-01-04,9999-12-1298
STORE-7593,Anycompany - store-7593,Houston,PA,49935,2005-01-04,9999-12-1299
STORE-7156,Anycompany - store-7156,Indianapolis,FL,36726,2005-01-04,9999-12-1300
STORE-2247,Anycompany - store-2247,Columbus,IN,82361,2005-01-04,9999-12-1301
STORE-8589,Anycompany - store-8589,Fort Worth,CA,70412,2005-01-04,9999-12-1302
STORE-1380,Anycompany - store-1380,Columbus,FL,57806,2005-01-04,9999-12-1303
STORE-5302,Anycompany - store-5302,Dallas,CA,17668,2005-01-04,9999-12-1304
STORE-9719,Anycompany - store-9719,Jacksonville,IN,52610,2005-01-04,9999-12-1305
STORE-9456,Anycompany - store-9456,Los Angeles,PA,85953,2005-01-04,9999-12-1306
STORE-3595,Anycompany - store-3595,Los Angeles,FL,11385,2005-01-04,9999-12-1307
STORE-9886,Anycompany - store-9886,New York,IL,23118,2005-01-04,9999-12-1308
STORE-5962,Anycompany - store-5962,Los Angeles,IL,12862,2005-01-04,9999-12-1309
STORE-3340,Anycompany - store-3340,Chicago,FL,82048,2005-01-04,9999-12-1310
STORE-1687,Anycompany - store-1687,Dallas,NY,88564,2005-01-04,9999-12-1311
STORE-8353,Anycompany - store-8353,San Jose,CA,73438,2005-01-04,9999-12-1312
STORE-5344,Anycompany - store-5344,San Francisco,IN,62750,2005-01-04,9999-12-1313
STORE-2512,Anycompany - store-2512,Houston,WA,61991,2005-01-04,9999-12-1314
STORE-7199,Anycompany - store-7199,Jacksonville,WA,89243,2005-01-04,9999-12-1315
STORE-9287,Anycompany - store-9287,Jacksonville,IL,56088,2005-01-04,9999-12-1316
STORE-4694,Anycompany - store-4694,New York,WA,22140,2005-01-04,9999-12-1317
STORE-1931,Anycompany - store-1931,Washington,TX,76148,2005-01-04,9999-12-1318
STORE-7393,Anycompany - store-7393,Chicago,CA,84514,2005-01-04,9999-12-1319
STORE-5348,Anycompany - store-5348,Denver,TX,75743,2005-01-04,9999-12-1320
STORE-4665,Anycompany - store-4665,Columbus,NY,84976,2005-01-04,9999-12-1321
STORE-5611,Anycompany - store-5611,Houston,NC,43993,2005-01-04,9999-12-1322
STORE-8206,Anycompany - store-8206,Phoenix,TX,73962,2005-01-04,9999-12-1323
STORE-7223,Anycompany - store-7223,Phoenix,CA,45964,2005-01-04,9999-12-1324
STORE-8145,Anycompany - store-8145,San Diego,CA,59506,2005-01-04,9999-12-1325
STORE-9970,Anycompany - store-9970,Denver,CO,60156,2005-01-04,9999-12-1326
STORE-7719,Anycompany - store-7719,Dallas,TX,29963,2005-01-04,9999-12-1327
STORE-3643,Anycompany - store-3643,New York,TX,34381,2005-01-04,9999-12-1328
STORE-8653,Anycompany - store-8653,Dallas,NY,77470,2005-01-04,9999-12-1329
STORE-1652,Anycompany - store-1652,Dallas,TX,65547,2005-01-04,9999-12-1330
STORE-4074,Anycompany - store-4074,Fort Worth,OH,91564,2005-01-04,9999-12-1331
STORE-8993,Anycompany - store-8993,San Diego,CA,35860,2005-01-04,9999-12-1332
STORE-1051,Anycompany - store-1051,Los Angeles,IN,15534,2005-01-04,9999-12-1333
STORE-1728,Anycompany - store-1728,San Antonio,NC,70674,2005-01-04,9999-12-1334
STORE-8578,Anycompany - store-8578,Chicago,CA,54031,2005-01-04,9999-12-1335
STORE-5994,Anycompany - store-5994,Phoenix,NC,67017,2005-01-04,9999-12-1336
STORE-6707,Anycompany - store-6707,Phoenix,IL,14540,2005-01-04,9999-12-1337
STORE-3566,Anycompany - store-3566,Columbus,PA,86724,2005-01-04,9999-12-1338
STORE-2876,Anycompany - store-2876,San Diego,CA,73767,2005-01-04,9999-12-1339
STORE-6114,Anycompany - store-6114,Los Angeles,CO,72856,2005-01-04,9999-12-1340
STORE-8214,Anycompany - store-8214,Los Angeles,IL,14538,2005-01-04,9999-12-1341
STORE-3613,Anycompany - store-3613,Washington,CO,55393,2005-01-04,9999-12-1342
STORE-1152,Anycompany - store-1152,Seattle,TX,34103,2005-01-04,9999-12-1343
STORE-6009,Anycompany - store-6009,Seattle,FL,81468,2005-01-04,9999-12-1344
STORE-6425,Anycompany - store-6425,Philadelphia,TX,54047,2005-01-04,9999-12-1345
STORE-8346,Anycompany - store-8346,Chicago,CA,23341,2005-01-04,9999-12-1346
STORE-2150,Anycompany - store-2150,Houston,AZ,75719,2005-01-04,9999-12-1347
STORE-6628,Anycompany - store-6628,Austin,FL,71795,2005-01-04,9999-12-1348
STORE-3657,Anycompany - store-3657,Phoenix,NY,26143,2005-01-04,9999-12-1349
STORE-9792,Anycompany - store-9792,Philadelphia,TX,54418,2005-01-04,9999-12-1350
STORE-4567,Anycompany - store-4567,New York,TX,78004,2005-01-04,9999-12-1351
STORE-5900,Anycompany - store-5900,Phoenix,DC,97693,2005-01-04,9999-12-1352
STORE-8819,Anycompany - store-8819,San Diego,IL,31861,2005-01-04,9999-12-1353
STORE-4326,Anycompany - store-4326,Dallas,WA,17493,2005-01-04,9999-12-1354
STORE-2501,Anycompany - store-2501,San Francisco,TX,40372,2005-01-04,9999-12-1355
